0	4.80297	0.166643	2.7
0.02	4.800603	0.186374	73.44
0.04	4.797446	0.088575	145.98
0.06	4.799814	0.207821	216.18
0.08	4.799025	0.173506	287.28
0.1	4.799814	0.128896	358.56
0.12	4.80297	0.198385	430.2
0.14	4.801392	0.17179	500.76
0.16	4.80376	0.116028	572.4
0.18	4.799814	0.164927	655.02
0.2	4.799814	0.185516	716.94
0.22	4.801392	0.223263	784.8
0.24	4.800603	0.224979	858.96
0.26	4.799814	0.196669	930.42
0.28	4.797446	0.122891	1009.98
0.3	4.80376	0.158922	1072.08
0.32	4.801392	0.122033	1143.72
0.34	4.810862	0.160638	1212.12
0.36	4.80297	0.118601	1282.86
0.38	4.80297	0.125464	1370.88
0.4	4.80376	0.165785	1428.66
0.42	4.798235	0.192379	1498.5
0.44	4.798235	0.128038	1567.44
0.46	4.799814	0.122033	1641.42
0.48	4.801392	0.152917	1719.72
0.5	4.800603	0.157206	1783.62
0.52	4.799025	0.179511	1852.2
0.54	4.80297	0.146054	1924.02
0.56	4.799025	0.116886	1996.74
0.58	4.80376	0.153775	2082.06
0.6	4.799814	0.151201	2138.04
0.62	4.805338	0.080854	2210.04
0.64	4.809284	0.178653	2279.34
0.66	4.799814	0.175222	2349.72
0.68	4.80297	0.136617	2433.06
0.7	4.795868	0.180369	2496.06
0.72	4.800603	0.083428	2563.2
0.74	4.801392	0.196669	2637.54
0.76	4.802181	0.187232	2706.48
0.78	4.80297	0.164069	2786.58
0.8	4.799814	0.209537	2847.6
0.82	4.799814	0.22069	2918.52
0.84	4.799814	0.196669	2992.5
0.86	4.800603	0.146911	3095.28
0.88	4.800603	0.182085	3142.8
0.9	4.799025	0.12718	3207.42
0.92	4.799025	0.190664	3274.38
0.94	4.799814	0.211253	3352.5
0.96	4.798235	0.108307	3419.82
0.98	4.799025	0.224979	3499.2
1	4.802181	0.182943	3559.68
1.02	4.798235	0.092007	3632.4
1.04	4.801392	0.255863	3700.98
1.06	4.802181	0.181227	3774.42
1.08	4.810073	0.105733	3855.78
1.1	4.797446	0.223263	3914.64
1.12	4.801392	0.190664	3988.62
1.14	4.806127	0.146911	4058.46
1.16	4.801392	0.141764	4129.02
1.18	4.80376	0.137475	4211.46
1.2	4.801392	0.162353	4270.86
1.22	4.800603	0.169216	4341.24
1.24	4.802181	0.208679	4413.06
1.26	4.800603	0.149485	4486.14
1.28	4.798235	0.168359	4566.42
1.3	4.795868	0.140048	4628.16
1.32	4.800603	0.081712	4698.18
1.34	4.798235	0.164069	4767.84
1.36	4.80376	0.122891	4840.02
1.38	4.80297	0.184658	4921.02
1.4	4.805338	0.250715	4981.68
1.42	4.805338	0.087717	5052.78
1.44	4.801392	0.149485	5124.24
1.46	4.797446	0.198385	5195.7
1.48	4.800603	0.09887	5278.14
1.5	4.821911	0.18809	5338.08
1.52	4.800603	0.09887	5410.08
1.54	4.80376	0.196669	5482.44
1.56	4.802181	0.164069	5553.54
1.58	4.800603	0.210395	5637.96
1.6	4.795868	0.224121	5693.22
1.62	4.802181	0.208679	5765.94
1.64	4.798235	0.17179	5835.42
1.66	4.805338	0.136617	5905.98
1.68	4.800603	0.193237	5986.8
1.7	4.797446	0.144338	6049.26
1.72	4.80376	0.087717	6119.1
1.74	4.798235	0.213826	6190.56
1.76	4.800603	0.189806	6261.66
