0	4.80297	1.653355	5392.26
0.02	4.80297	1.697965	5397.3
0.04	4.802181	1.726275	5400.9
0.06	4.801392	1.872973	5412.96
0.08	4.804549	1.776032	5416.02
0.1	9.602718	3.696829	5429.88
0.12	9.600351	4.246731	5526.18
0.14	9.597983	3.602462	5574.06
0.16	9.599562	2.974493	5672.16
0.18	9.599562	2.902431	5777.64
0.2	9.599562	2.758307	5905.98
0.22	9.605086	2.716271	5993.64
0.24	9.603507	2.577294	6102.18
0.26	9.605086	2.63563	6211.44
0.28	9.602718	2.667372	6320.34
0.3	9.600351	2.639062	6424.92
0.32	9.601929	2.616757	6539.22
0.34	9.603507	2.770317	6647.58
0.36	9.605086	2.557563	6756.48
0.38	9.605086	2.567857	6865.92
0.4	9.600351	2.679382	6996.78
0.42	9.605086	2.602173	7107.48
0.44	9.598772	2.621904	7192.62
0.46	9.600351	2.630483	7302.6
0.48	9.60114	2.612467	7441.92
0.5	9.598772	2.60732	7536.96
0.52	9.605875	2.630483	7626.42
0.54	9.597983	2.643351	7738.02
0.56	9.600351	2.573005	7846.74
0.58	9.599562	2.570431	7955.82
0.6	9.600351	2.671661	8066.16
0.62	9.60114	2.627909	8173.26
0.64	9.596405	2.693966	8282.52
0.66	9.621658	2.667372	8397.18
0.68	9.60114	2.557563	8500.86
0.7	9.60114	2.601315	8610.84
0.72	9.60114	2.56271	8729.64
0.74	9.601929	2.661366	8828.82
0.76	9.600351	2.585015	8941.5
0.78	9.603507	2.5507	9046.98
0.8	9.602718	2.649356	9156.96
0.82	9.60114	2.606462	9265.86
0.84	9.604297	2.597025	9373.68
0.86	9.598772	2.618472	9483.84
0.88	9.605875	2.710266	9591.48
0.9	9.60114	2.608178	9701.64
0.92	9.598772	2.558421	9809.82
0.94	9.601929	2.681956	9918.9
0.96	9.596405	2.496653	10029.96
0.98	9.602718	2.605604	10136.7
1	9.603507	2.637346	10247.04
1.02	9.605875	2.558421	10355.04
1.04	9.599562	2.621046	10461.78
1.06	9.601929	2.581583	10574.82
1.08	9.604297	2.61933	10682.64
1.1	9.60114	2.709408	11201.94
1.12	9.60114	2.650214	11354.22
1.14	9.60114	2.589304	11358.18
1.16	9.60114	2.620188	11386.26
1.18	14.397755	2.745439	11392.74
1.2	14.400912	3.220705	11396.88
1.22	14.397755	7.10776	11444.58
1.24	14.391442	4.705697	11576.88
1.26	14.400123	3.933604	11732.22
1.28	14.40249	3.49008	11901.06
1.3	14.401701	3.193253	12073.5
1.32	14.401701	3.126338	12251.7
1.34	14.400912	3.135775	12422.7
1.36	14.400912	3.121191	12597.3
1.38	14.404069	3.273894	12772.8
1.4	14.40328	3.164943	12949.92
1.42	14.401701	3.096312	13123.8
1.44	14.401701	3.12548	13299.66
1.46	14.413539	3.09717	13479.3
1.48	14.404858	3.048271	13651.56
1.5	14.401701	3.256736	13830.12
1.52	14.400123	3.033687	14003.64
1.54	14.397755	3.14178	14180.4
1.56	14.396177	3.065429	14356.98
1.58	14.400912	3.047413	14533.38
1.6	14.404069	3.052561	14708.7
1.62	14.40249	3.043982	14886.18
1.64	14.404069	3.091165	15061.86
1.66	14.401701	3.092881	15241.14
