0.05	3.77E-01	8.83E-02	-8.69E-04
0.1	3.77E-01	8.83E-02	-8.69E-04
0.15	4.05E-01	5.94E-02	-8.69E-04
0.2	3.49E-01	8.83E-02	-8.69E-04
0.25	3.21E-01	1.17E-01	-8.69E-04
0.3	3.49E-01	5.94E-02	-8.69E-04
0.35	2.93E-01	8.83E-02	-8.69E-04
0.4	5.18E-01	1.70E-03	-8.69E-04
0.45	3.77E-01	3.06E-02	-8.69E-04
0.5	4.62E-01	1.75E-01	-8.69E-04
0.55	3.77E-01	8.83E-02	-8.69E-04
0.6	4.34E-01	-2.72E-02	-8.69E-04
0.65	3.77E-01	8.83E-02	-8.69E-04
0.7	4.05E-01	5.94E-02	-8.69E-04
0.75	4.05E-01	8.83E-02	4.22E-03
0.8	4.34E-01	5.94E-02	-8.69E-04
0.85	3.77E-01	5.94E-02	-8.69E-04
0.9	4.05E-01	5.94E-02	-8.69E-04
0.95	4.34E-01	1.70E-03	-8.69E-04
1	3.77E-01	1.70E-03	-8.69E-04
1.05	2.93E-01	1.46E-01	-8.69E-04
1.1	3.77E-01	5.94E-02	-8.69E-04
1.15	4.34E-01	3.06E-02	-8.69E-04
1.2	3.77E-01	1.75E-01	-8.69E-04
1.25	4.34E-01	1.17E-01	-8.69E-04
1.3	4.34E-01	3.06E-02	-8.69E-04
1.35	4.34E-01	8.83E-02	-8.69E-04
1.4	4.90E-01	8.83E-02	-8.69E-04
1.45	3.77E-01	8.83E-02	-8.69E-04
1.5	4.05E-01	8.83E-02	-8.69E-04
1.55	4.34E-01	5.94E-02	-8.69E-04
1.6	4.05E-01	8.83E-02	-8.69E-04
1.65	4.34E-01	5.94E-02	-8.69E-04
1.7	4.05E-01	3.06E-02	-8.69E-04
1.75	3.21E-01	5.94E-02	-8.69E-04
1.8	4.34E-01	1.70E-03	-8.69E-04
1.85	3.21E-01	-5.60E-02	-8.69E-04
1.9	3.21E-01	1.70E-03	-8.69E-04
1.95	4.34E-01	1.17E-01	-8.69E-04
2	3.77E-01	8.83E-02	-8.69E-04
2.05	3.21E-01	2.04E-01	-8.69E-04
2.1	4.34E-01	1.70E-03	-8.69E-04
2.15	4.90E-01	5.94E-02	-8.69E-04
2.2	3.49E-01	8.83E-02	-8.69E-04
