1.765610E+1	2.413119E+1	8.606584E+0
1.768425E+1	2.390029E+1	8.688026E+0
1.776867E+1	2.416006E+1	8.693117E+0
1.768425E+1	2.352507E+1	8.672756E+0
1.743097E+1	2.338076E+1	8.667666E+0
1.757168E+1	2.375597E+1	8.652395E+0
1.765610E+1	2.378484E+1	8.677846E+0
1.788124E+1	2.392915E+1	8.632035E+0
1.765610E+1	2.390029E+1	8.682936E+0
1.762796E+1	2.404461E+1	8.606584E+0
1.751540E+1	2.358280E+1	8.713477E+0
1.762796E+1	2.372711E+1	8.626945E+0
1.762796E+1	2.358280E+1	8.637125E+0
1.779681E+1	2.433324E+1	8.611674E+0
1.765610E+1	2.404461E+1	8.667666E+0
1.757168E+1	2.372711E+1	8.626945E+0
1.740283E+1	2.436210E+1	8.744018E+0
1.751540E+1	2.355393E+1	8.647305E+0
1.776867E+1	2.381370E+1	8.672756E+0
1.782495E+1	2.338076E+1	8.647305E+0
1.762796E+1	2.320758E+1	8.693117E+0
1.743097E+1	2.349621E+1	8.601494E+0
1.757168E+1	2.404461E+1	8.688026E+0
1.774053E+1	2.375597E+1	8.606584E+0
1.771239E+1	2.378484E+1	8.688026E+0
1.785310E+1	2.387143E+1	8.647305E+0
1.768425E+1	2.375597E+1	8.652395E+0
1.754354E+1	2.418892E+1	8.489510E+0
1.759982E+1	2.392915E+1	8.667666E+0
1.757168E+1	2.378484E+1	8.632035E+0
1.751540E+1	2.366939E+1	8.596404E+0
1.776867E+1	2.404461E+1	8.728748E+0
1.765610E+1	2.384256E+1	8.667666E+0
1.759982E+1	2.384256E+1	8.693117E+0
1.757168E+1	2.384256E+1	8.652395E+0
1.768425E+1	2.312099E+1	8.601494E+0
1.765610E+1	2.335189E+1	8.688026E+0
1.765610E+1	2.378484E+1	8.708387E+0
1.734655E+1	2.349621E+1	8.525141E+0
1.748726E+1	2.343848E+1	8.677846E+0
1.774053E+1	2.340962E+1	8.591313E+0
1.790938E+1	2.378484E+1	8.703297E+0
1.765610E+1	2.358280E+1	8.698207E+0
1.745911E+1	2.366939E+1	8.672756E+0
1.768425E+1	2.381370E+1	8.682936E+0
1.762796E+1	2.378484E+1	8.591313E+0
1.765610E+1	2.413119E+1	8.555682E+0
1.762796E+1	2.346734E+1	8.682936E+0
1.771239E+1	2.430437E+1	8.591313E+0
1.765610E+1	2.332303E+1	8.672756E+0
1.771239E+1	2.378484E+1	8.632035E+0
1.776867E+1	2.384256E+1	8.596404E+0
1.762796E+1	2.343848E+1	8.733838E+0
1.774053E+1	2.410233E+1	8.616764E+0
1.774053E+1	2.375597E+1	8.662576E+0
1.757168E+1	2.381370E+1	8.693117E+0
1.771239E+1	2.349621E+1	8.601494E+0
1.771239E+1	2.352507E+1	8.611674E+0
1.771239E+1	2.340962E+1	8.764379E+0
1.765610E+1	2.395802E+1	8.733838E+0
1.765610E+1	2.364052E+1	8.652395E+0
1.771239E+1	2.390029E+1	8.682936E+0
1.751540E+1	2.395802E+1	8.596404E+0
1.757168E+1	2.375597E+1	8.713477E+0
1.776867E+1	2.352507E+1	8.586223E+0
1.757168E+1	2.378484E+1	8.708387E+0
1.759982E+1	2.352507E+1	8.555682E+0
1.774053E+1	2.375597E+1	8.606584E+0
1.765610E+1	2.410233E+1	8.560773E+0
1.776867E+1	2.413119E+1	8.749108E+0
1.762796E+1	2.392915E+1	8.728748E+0
1.762796E+1	2.372711E+1	8.682936E+0
1.751540E+1	2.361166E+1	8.708387E+0
1.774053E+1	2.378484E+1	8.698207E+0
1.771239E+1	2.364052E+1	8.682936E+0
1.759982E+1	2.404461E+1	8.652395E+0
1.771239E+1	2.416006E+1	8.693117E+0
1.751540E+1	2.401574E+1	8.606584E+0
1.774053E+1	2.387143E+1	8.672756E+0
1.765610E+1	2.375597E+1	8.662576E+0
1.762796E+1	2.358280E+1	8.728748E+0
1.768425E+1	2.343848E+1	8.652395E+0
1.774053E+1	2.387143E+1	8.682936E+0
1.762796E+1	2.361166E+1	8.596404E+0
1.759982E+1	2.372711E+1	8.708387E+0
1.759982E+1	2.418892E+1	8.703297E+0
1.768425E+1	2.413119E+1	8.667666E+0
1.762796E+1	2.447755E+1	8.616764E+0
1.765610E+1	2.404461E+1	8.677846E+0
1.782495E+1	2.401574E+1	8.698207E+0
1.771239E+1	2.384256E+1	8.703297E+0
1.759982E+1	2.413119E+1	8.632035E+0
1.771239E+1	2.404461E+1	8.672756E+0
1.765610E+1	2.390029E+1	8.626945E+0
1.751540E+1	2.390029E+1	8.708387E+0
1.762796E+1	2.392915E+1	8.703297E+0
1.765610E+1	2.369825E+1	8.647305E+0
1.765610E+1	2.372711E+1	8.698207E+0
1.765610E+1	2.364052E+1	8.621854E+0
1.776867E+1	2.355393E+1	8.652395E+0
1.768425E+1	2.358280E+1	8.672756E+0
1.759982E+1	2.378484E+1	8.738928E+0
1.765610E+1	2.421778E+1	8.693117E+0
1.757168E+1	2.410233E+1	8.662576E+0
1.771239E+1	2.366939E+1	8.652395E+0
1.765610E+1	2.349621E+1	8.570953E+0
1.768425E+1	2.390029E+1	8.647305E+0
1.754354E+1	2.401574E+1	8.667666E+0
1.768425E+1	2.421778E+1	8.693117E+0
1.757168E+1	2.381370E+1	8.626945E+0
1.762796E+1	2.352507E+1	8.621854E+0
1.759982E+1	2.387143E+1	8.657486E+0
1.774053E+1	2.392915E+1	8.677846E+0
1.776867E+1	2.390029E+1	8.550592E+0
1.771239E+1	2.343848E+1	8.947624E+0
1.751540E+1	2.372711E+1	9.273394E+0
1.776867E+1	2.395802E+1	9.604254E+0
1.762796E+1	2.378484E+1	9.935115E+0
1.779681E+1	2.361166E+1	9.955475E+0
1.776867E+1	2.361166E+1	9.960565E+0
1.754354E+1	2.407347E+1	9.970746E+0
1.771239E+1	2.378484E+1	1.000129E+1
1.771239E+1	2.387143E+1	9.945295E+0
1.782495E+1	2.413119E+1	1.004710E+1
1.771239E+1	2.392915E+1	1.014381E+1
1.788124E+1	2.398688E+1	1.000129E+1
1.802194E+1	2.369825E+1	1.007764E+1
1.776867E+1	2.387143E+1	1.001656E+1
1.771239E+1	2.416006E+1	1.015908E+1
1.788124E+1	2.390029E+1	9.884213E+0
1.776867E+1	2.346734E+1	1.007255E+1
1.785310E+1	2.424665E+1	1.008782E+1
1.813451E+1	2.395802E+1	1.010309E+1
1.830336E+1	2.358280E+1	1.003692E+1
1.816265E+1	2.366939E+1	1.014381E+1
1.799380E+1	2.349621E+1	1.007255E+1
1.821893E+1	2.387143E+1	9.935115E+0
1.827522E+1	2.375597E+1	1.011327E+1
1.824708E+1	2.392915E+1	1.000129E+1
1.827522E+1	2.421778E+1	1.007764E+1
1.821893E+1	2.407347E+1	1.004201E+1
1.799380E+1	2.404461E+1	1.010818E+1
1.830336E+1	2.410233E+1	1.015399E+1
1.833150E+1	2.413119E+1	1.006237E+1
1.827522E+1	2.441982E+1	1.001147E+1
1.835964E+1	2.421778E+1	1.008273E+1
1.835964E+1	2.392915E+1	1.008782E+1
1.841593E+1	2.375597E+1	1.004710E+1
1.838778E+1	2.424665E+1	9.960565E+0
1.850035E+1	2.421778E+1	9.935115E+0
1.838778E+1	2.404461E+1	1.000638E+1
1.855663E+1	2.424665E+1	1.009800E+1
1.864106E+1	2.410233E+1	9.975836E+0
1.869734E+1	2.410233E+1	1.015399E+1
1.872548E+1	2.387143E+1	1.013872E+1
1.861292E+1	2.395802E+1	9.991106E+0
1.872548E+1	2.346734E+1	1.007255E+1
1.864106E+1	2.352507E+1	1.012854E+1
1.883805E+1	2.398688E+1	1.001656E+1
1.886619E+1	2.364052E+1	1.007764E+1
1.872548E+1	2.375597E+1	9.950385E+0
1.878176E+1	2.401574E+1	1.009800E+1
1.911946E+1	2.384256E+1	9.980926E+0
1.909132E+1	2.404461E+1	9.965656E+0
1.883805E+1	2.381370E+1	1.012854E+1
1.903504E+1	2.384256E+1	1.005219E+1
1.903504E+1	2.372711E+1	1.002165E+1
1.911946E+1	2.358280E+1	1.001656E+1
1.909132E+1	2.413119E+1	1.012854E+1
1.906318E+1	2.421778E+1	1.007764E+1
1.926017E+1	2.444869E+1	1.017435E+1
1.914760E+1	2.444869E+1	1.012345E+1
1.923203E+1	2.395802E+1	9.986016E+0
1.911946E+1	2.340962E+1	1.006746E+1
1.906318E+1	2.375597E+1	1.010818E+1
1.920389E+1	2.401574E+1	1.011836E+1
1.920389E+1	2.398688E+1	1.015399E+1
1.911946E+1	2.424665E+1	9.996196E+0
1.940088E+1	2.465073E+1	1.005728E+1
1.956973E+1	2.450641E+1	1.006237E+1
1.928831E+1	2.384256E+1	1.005219E+1
1.934459E+1	2.346734E+1	1.007764E+1
1.945716E+1	2.441982E+1	1.015908E+1
1.962601E+1	2.335189E+1	1.004201E+1
1.956973E+1	2.335189E+1	1.008782E+1
1.954159E+1	2.349621E+1	1.003692E+1
1.945716E+1	2.424665E+1	9.909664E+0
1.956973E+1	2.424665E+1	1.011836E+1
1.982300E+1	2.416006E+1	1.000638E+1
1.985114E+1	2.369825E+1	1.000638E+1
1.973858E+1	2.401574E+1	9.955475E+0
1.954159E+1	2.366939E+1	1.010309E+1
1.982300E+1	2.395802E+1	1.008273E+1
1.987928E+1	2.407347E+1	1.013872E+1
1.987928E+1	2.430437E+1	1.007255E+1
1.968229E+1	2.390029E+1	1.005219E+1
1.985114E+1	2.390029E+1	1.003183E+1
2.001999E+1	2.413119E+1	1.007764E+1
1.999185E+1	2.421778E+1	1.012345E+1
1.993557E+1	2.398688E+1	1.015399E+1
1.987928E+1	2.413119E+1	1.008782E+1
2.089238E+1	2.410233E+1	1.018962E+1
2.007627E+1	2.398688E+1	9.914754E+0
1.993557E+1	2.384256E+1	1.008273E+1
2.007627E+1	2.378484E+1	1.009800E+1
2.010442E+1	2.404461E+1	1.011836E+1
1.996371E+1	2.366939E+1	1.006237E+1
1.999185E+1	2.392915E+1	9.975836E+0
2.075167E+1	2.332303E+1	1.018453E+1
2.004813E+1	2.384256E+1	1.011327E+1
1.996371E+1	2.361166E+1	1.009800E+1
2.027326E+1	2.398688E+1	1.007764E+1
2.044211E+1	2.387143E+1	1.002165E+1
2.077981E+1	2.424665E+1	1.020489E+1
2.018884E+1	2.401574E+1	9.996196E+0
2.024512E+1	2.387143E+1	1.014381E+1
2.038583E+1	2.433324E+1	1.006746E+1
2.032955E+1	2.439096E+1	1.015908E+1
2.018884E+1	2.444869E+1	1.001147E+1
2.032955E+1	2.355393E+1	1.001656E+1
2.058282E+1	2.340962E+1	1.017944E+1
