0.05	4.05E-01	-5.47E-01	6.48E+00
0.1	4.34E-01	-5.76E-01	6.60E+00
0.15	3.21E-01	-5.47E-01	6.48E+00
0.2	4.05E-01	-6.04E-01	6.46E+00
0.25	3.21E-01	-6.04E-01	6.60E+00
0.3	3.77E-01	-6.04E-01	6.46E+00
0.35	4.05E-01	-5.76E-01	6.56E+00
0.4	3.49E-01	-5.76E-01	6.57E+00
0.45	3.21E-01	-5.18E-01	6.58E+00
0.5	3.21E-01	-5.47E-01	6.59E+00
0.55	3.21E-01	-5.18E-01	6.61E+00
0.6	3.77E-01	-5.47E-01	6.53E+00
0.65	4.05E-01	-5.18E-01	6.55E+00
0.7	3.77E-01	-5.76E-01	6.52E+00
0.75	3.77E-01	-4.60E-01	6.53E+00
0.8	3.49E-01	-6.91E-01	6.52E+00
0.85	3.21E-01	-5.76E-01	6.55E+00
0.9	3.49E-01	-5.47E-01	6.60E+00
0.95	3.49E-01	-5.47E-01	6.45E+00
1	3.49E-01	-5.18E-01	6.51E+00
1.05	5.18E-01	-4.89E-01	6.51E+00
1.1	3.77E-01	-5.47E-01	6.58E+00
1.15	2.93E-01	-6.04E-01	6.48E+00
1.2	2.93E-01	-5.47E-01	6.54E+00
1.25	2.93E-01	-5.47E-01	6.53E+00
1.3	2.93E-01	-5.76E-01	6.53E+00
1.35	3.77E-01	-4.89E-01	6.61E+00
1.4	3.49E-01	-5.47E-01	6.56E+00
1.45	3.21E-01	-5.47E-01	6.51E+00
1.5	3.77E-01	-5.76E-01	6.56E+00
1.55	4.34E-01	-6.33E-01	6.46E+00
1.6	4.05E-01	-5.18E-01	6.61E+00
1.65	3.77E-01	-4.89E-01	6.51E+00
1.7	2.93E-01	-4.89E-01	6.51E+00
1.75	3.49E-01	-4.89E-01	6.49E+00
1.8	3.49E-01	-5.47E-01	6.58E+00
1.85	4.34E-01	-5.18E-01	6.47E+00
1.9	3.77E-01	-5.18E-01	6.47E+00
1.95	4.34E-01	-5.76E-01	6.53E+00
2	4.62E-01	-6.04E-01	6.53E+00
2.05	3.21E-01	-5.76E-01	6.51E+00
2.1	4.34E-01	-5.47E-01	6.58E+00
2.15	3.49E-01	-6.04E-01	6.47E+00
2.2	4.05E-01	-5.76E-01	6.53E+00
2.25	3.77E-01	-5.47E-01	6.50E+00
2.3	3.77E-01	-6.33E-01	6.60E+00
2.35	3.77E-01	-5.47E-01	6.63E+00
2.4	3.77E-01	-6.62E-01	6.53E+00
2.45	2.93E-01	-5.76E-01	6.48E+00
2.5	3.77E-01	-6.62E-01	6.56E+00
2.55	3.49E-01	-5.18E-01	6.53E+00
2.6	4.34E-01	-5.18E-01	6.58E+00
2.65	3.77E-01	-5.18E-01	6.49E+00
2.7	3.77E-01	-4.89E-01	6.55E+00
2.75	4.62E-01	-4.89E-01	6.49E+00
2.8	2.37E-01	-6.33E-01	6.57E+00
2.85	3.21E-01	-4.60E-01	6.53E+00
2.9	3.21E-01	-5.76E-01	6.55E+00
2.95	3.77E-01	-5.18E-01	6.60E+00
3	4.34E-01	-5.47E-01	6.56E+00
3.05	3.21E-01	-5.18E-01	6.51E+00
3.1	2.65E-01	-6.91E-01	6.50E+00
3.15	3.77E-01	-4.89E-01	6.54E+00
3.2	4.34E-01	-5.76E-01	6.62E+00
3.25	4.05E-01	-5.76E-01	6.52E+00
3.3	3.77E-01	-5.18E-01	6.51E+00
3.35	3.21E-01	-5.76E-01	6.59E+00
3.4	3.21E-01	-5.18E-01	6.56E+00
3.45	3.21E-01	-5.18E-01	6.52E+00
3.5	4.05E-01	-6.33E-01	6.52E+00
3.55	3.49E-01	-5.76E-01	6.53E+00
3.6	3.77E-01	-4.89E-01	6.55E+00
3.65	3.77E-01	-4.89E-01	6.48E+00
3.7	4.05E-01	-5.76E-01	6.59E+00
3.75	2.65E-01	-6.04E-01	6.49E+00
